cheap_seed,variant,group_id,mode,action_id,action_name,correct,confidence,best_distance,second_best_distance,pred_margin,correct_distance
1,id_block2_h36_seed0,9077,small_full,2,left,1,0.995508074760437,1.0568681955337524,1.1770920753479004,0.1202238798141479,1.0568681955337524
1,id_block2_h36_seed0,9078,small_full,3,forward,1,0.9779331684112548,1.983730792999268,2.0614030361175537,0.0776722431182861,1.983730792999268
1,id_block2_h36_seed0,9079,small_full,4,backward,1,0.9999136924743652,1.6786803007125854,1.872679710388184,0.1939994096755981,1.6786803007125854
1,id_block2_h36_seed0,9080,small_full,1,right,1,0.9999115467071532,0.978435754776001,1.1758426427841189,0.1974068880081176,0.978435754776001
1,id_block2_h36_seed0,9081,small_full,1,right,1,0.9999442100524902,0.9863206744194032,1.187853455543518,0.201532781124115,0.9863206744194032
1,id_block2_h36_seed0,9082,small_full,4,backward,1,0.991834282875061,1.277498722076416,1.3813074827194214,0.1038087606430053,1.277498722076416
1,id_block2_h36_seed0,9086,small_full,3,forward,1,0.9991888403892516,1.9195786714553835,2.062073230743408,0.1424945592880249,1.9195786714553835
1,id_block2_h36_seed0,9087,small_full,4,backward,1,0.9999932050704956,1.4881631135940552,1.741036057472229,0.2528729438781738,1.4881631135940552
1,id_block2_h36_seed0,9089,small_full,4,backward,1,0.9999148845672609,1.2400450706481934,1.4338754415512085,0.1938303709030151,1.2400450706481934
1,id_block2_h36_seed0,9090,small_full,1,right,1,0.9999797344207764,1.6500431299209597,1.867571234703064,0.2175281047821045,1.6500431299209597
1,id_block2_h36_seed0,9091,small_full,4,backward,1,0.9815754890441896,0.9937689900398254,1.075157642364502,0.0813886523246765,0.9937689900398254
1,id_block2_h36_seed0,9092,small_full,2,left,1,0.9918766021728516,2.090543746948242,2.1889164447784424,0.0983726978302002,2.090543746948242
1,id_block2_h36_seed0,9093,small_full,1,right,1,0.999670386314392,0.9243616461753844,1.0855885744094849,0.1612269282341003,0.9243616461753844
1,id_block2_h36_seed0,9095,small_full,4,backward,1,0.9991254210472108,1.600856900215149,1.741763710975647,0.140906810760498,1.600856900215149
1,id_block2_h36_seed0,9096,small_full,3,forward,1,0.9987371563911438,0.8434543609619141,0.9904184937477112,0.1469641327857971,0.8434543609619141
1,id_block2_h36_seed0,9097,small_full,1,right,1,0.9884892106056212,1.1261093616485596,1.2156126499176023,0.0895032882690429,1.1261093616485596
1,id_block2_h36_seed0,9099,small_full,1,right,1,0.9882299900054932,1.524343490600586,1.633959412574768,0.1096159219741821,1.524343490600586
1,id_block2_h36_seed0,9100,small_full,2,left,1,0.9997681975364684,0.9811320900917052,1.1539486646652222,0.1728165745735168,0.9811320900917052
1,id_block2_h36_seed0,9102,small_full,1,right,1,0.9998213648796082,1.1168251037597656,1.289503812789917,0.1726787090301513,1.1168251037597656
1,id_block2_h36_seed0,9103,small_full,1,right,1,0.996648609638214,2.199502468109131,2.313469409942627,0.1139669418334961,2.199502468109131
1,id_block2_h36_seed0,9104,small_full,3,forward,1,0.9999120235443116,1.0110291242599487,1.2160440683364868,0.205014944076538,1.0110291242599487
1,id_block2_h36_seed0,9105,small_full,4,backward,1,0.9991818070411682,1.374632716178894,1.5317455530166626,0.1571128368377685,1.374632716178894
1,id_block2_h36_seed0,9108,small_full,2,left,1,0.9907357096672058,1.5659971237182615,1.6621270179748535,0.0961298942565918,1.5659971237182615
1,id_block2_h36_seed0,9109,small_full,2,left,1,0.9999908208847046,1.1292872428894043,1.3701590299606323,0.240871787071228,1.1292872428894043
1,id_block2_h36_seed0,9110,small_full,3,forward,1,0.9993252754211426,1.670568585395813,1.819136142730713,0.1485675573348999,1.670568585395813
1,id_block2_h36_seed0,9111,small_full,2,left,1,0.9996285438537598,1.1118805408477783,1.2706841230392456,0.1588035821914672,1.1118805408477783
1,id_block2_h36_seed0,9112,small_full,4,backward,1,0.9999741315841676,0.902081310749054,1.1137268543243408,0.2116455435752868,0.902081310749054
1,id_block2_h36_seed0,9113,small_full,2,left,1,0.9595248699188232,1.2388836145401,1.30853009223938,0.0696464776992797,1.2388836145401
1,id_block2_h36_seed0,9114,small_full,2,left,1,0.9992921352386476,1.8102623224258425,1.9582055807113647,0.1479432582855224,1.8102623224258425
1,id_block2_h36_seed0,9115,small_full,4,backward,1,0.9980847835540771,1.3170018196105957,1.4555984735488892,0.1385966539382934,1.3170018196105957
1,id_block2_h36_seed0,9117,small_full,4,backward,1,0.9969817996025084,1.4834705591201782,1.5997790098190308,0.1163084506988525,1.4834705591201782
1,id_block2_h36_seed0,9118,small_full,3,forward,1,0.9981712102890016,1.6890021562576294,1.81803834438324,0.1290361881256103,1.6890021562576294
1,id_block2_h36_seed0,9119,small_full,3,forward,1,0.9999845027923584,0.817934513092041,1.0521392822265625,0.2342047691345214,0.817934513092041
1,id_block2_h36_seed0,9120,small_full,4,backward,1,0.9753203988075256,1.6527830362319946,1.7264474630355835,0.0736644268035888,1.6527830362319946
1,id_block2_h36_seed0,9122,small_full,3,forward,1,0.9999966621398926,0.6686866283416748,0.9321706891059875,0.2634840607643127,0.6686866283416748
1,id_block2_h36_seed0,9123,small_full,3,forward,1,0.9989175796508788,1.7609974145889282,1.8995932340621948,0.1385958194732666,1.7609974145889282
1,id_block2_h36_seed0,9125,small_full,2,left,1,0.9967184662818908,1.1812615394592283,1.313429832458496,0.1321682929992675,1.1812615394592283
1,id_block2_h36_seed0,9126,small_full,1,right,1,0.9955891370773317,1.0807204246520996,1.18990957736969,0.1091891527175903,1.0807204246520996
1,id_block2_h36_seed0,9127,small_full,1,right,1,0.8628978729248047,2.1259725093841557,2.16281533241272,0.0368428230285644,2.1259725093841557
1,id_block2_h36_seed0,9128,small_full,4,backward,1,0.9999337196350098,0.8680502772331238,1.065283179283142,0.1972329020500183,0.8680502772331238
1,id_block2_h36_seed0,9129,small_full,4,backward,1,0.9998767375946044,1.602031707763672,1.796799659729004,0.194767951965332,1.602031707763672
1,id_block2_h36_seed0,9131,small_full,4,backward,1,0.9986427426338196,1.4360884428024292,1.5786536931991575,0.1425652503967285,1.4360884428024292
1,id_block2_h36_seed0,9133,small_full,1,right,1,0.999756395816803,0.970041275024414,1.1389124393463137,0.1688711643218994,0.970041275024414
1,id_block2_h36_seed0,9134,small_full,3,forward,1,0.9999762773513794,0.8369316458702087,1.0531305074691772,0.2161988615989685,0.8369316458702087
1,id_block2_h36_seed0,9135,small_full,2,left,1,0.9935100674629213,2.0745646953582764,2.1797726154327397,0.1052079200744628,2.0745646953582764
1,id_block2_h36_seed0,9136,small_full,3,forward,1,0.9997316002845764,0.8957445025444031,1.070012450218201,0.1742679476737976,0.8957445025444031
1,id_block2_h36_seed0,9137,small_full,2,left,1,0.9909330606460572,1.912656664848328,2.00793981552124,0.0952831506729126,1.912656664848328
1,id_block2_h36_seed0,9139,small_full,2,left,0,0.9586455821990968,1.3184614181518557,1.383286476135254,0.0648250579833984,1.383286476135254
1,id_block2_h36_seed0,9142,small_full,1,right,1,0.9996567964553832,1.0374213457107544,1.197981357574463,0.1605600118637085,1.0374213457107544
1,id_block2_h36_seed0,9143,small_full,3,forward,1,0.9959853291511536,2.049520492553711,2.1613776683807373,0.1118571758270263,2.049520492553711
1,id_block2_h36_seed0,9144,small_full,4,backward,1,0.9999769926071168,1.3885835409164429,1.6178083419799805,0.2292248010635376,1.3885835409164429
1,id_block2_h36_seed0,9146,small_full,4,backward,1,0.9999606609344482,0.7814173102378845,0.9902985692024232,0.2088812589645385,0.7814173102378845
1,id_block2_h36_seed0,9149,small_full,3,forward,1,0.9994807839393616,1.7812747955322266,1.9337506294250488,0.1524758338928222,1.7812747955322266
1,id_block2_h36_seed0,9150,small_full,3,forward,1,0.9999949932098388,0.9093299508094788,1.164026141166687,0.2546961903572082,0.9093299508094788
1,id_block2_h36_seed0,9151,small_full,1,right,1,0.9938136339187622,2.134258985519409,2.2370824813842773,0.1028234958648681,2.134258985519409
1,id_block2_h36_seed0,9152,small_full,4,backward,1,0.999807059764862,0.8701000213623047,1.0547494888305664,0.1846494674682617,0.8701000213623047
1,id_block2_h36_seed0,9154,small_full,4,backward,1,0.999916672706604,1.558497428894043,1.7465466260910034,0.1880491971969604,1.558497428894043
1,id_block2_h36_seed0,9155,small_full,2,left,1,0.9945991039276124,1.3863531351089478,1.5022372007369995,0.1158840656280517,1.3863531351089478
1,id_block2_h36_seed0,9156,small_full,4,backward,1,0.9992650151252748,1.0598629713058472,1.2042486667633057,0.1443856954574585,1.0598629713058472
1,id_block2_h36_seed0,9157,small_full,3,forward,1,0.99997079372406,0.9316525459289552,1.146615982055664,0.2149634361267089,0.9316525459289552
1,id_block2_h36_seed0,9160,small_full,4,backward,1,0.9997482895851136,0.9428799748420716,1.1088390350341797,0.1659590601921081,0.9428799748420716
1,id_block2_h36_seed0,9161,small_full,2,left,1,0.9928194880485536,1.36460542678833,1.463222861289978,0.0986174345016479,1.36460542678833
1,id_block2_h36_seed0,9162,small_full,4,backward,1,0.999321460723877,1.1165695190429688,1.2662372589111328,0.149667739868164,1.1165695190429688
1,id_block2_h36_seed0,9163,small_full,4,backward,1,0.9942956566810608,1.3546972274780271,1.458595871925354,0.1038986444473266,1.3546972274780271
1,id_block2_h36_seed0,9164,small_full,1,right,1,0.9999734163284302,1.0015075206756592,1.226807951927185,0.2253004312515258,1.0015075206756592
1,id_block2_h36_seed0,9165,small_full,2,left,1,0.9999475479125975,1.344996452331543,1.542304515838623,0.19730806350708,1.344996452331543
1,id_block2_h36_seed0,9166,small_full,2,left,1,0.6545421481132507,1.537008285522461,1.550334334373474,0.0133260488510131,1.537008285522461
1,id_block2_h36_seed0,9167,small_full,3,forward,1,0.9991636276245116,0.9210319519042968,1.075487494468689,0.1544555425643921,0.9210319519042968
1,id_block2_h36_seed0,9169,small_full,2,left,1,0.9999785423278807,0.9130501747131348,1.1308540105819702,0.2178038358688354,0.9130501747131348
1,id_block2_h36_seed0,9170,small_full,3,forward,1,0.999942421913147,1.5168312788009644,1.7151912450790403,0.1983599662780761,1.5168312788009644
1,id_block2_h36_seed0,9171,small_full,2,left,1,0.9999922513961792,0.8764198422431946,1.1259742975234983,0.2495544552803039,0.8764198422431946
1,id_block2_h36_seed0,9173,small_full,2,left,1,0.9768741726875304,2.56839919090271,2.6432738304138184,0.0748746395111084,2.56839919090271
1,id_block2_h36_seed0,9174,small_full,3,forward,1,0.9998223185539246,0.815192699432373,0.9898357391357422,0.1746430397033691,0.815192699432373
1,id_block2_h36_seed0,9175,small_full,2,left,1,0.9911186099052428,1.2388836145401,1.3392008543014526,0.1003172397613525,1.2388836145401
1,id_block2_h36_seed0,9176,small_full,3,forward,1,0.9999529123306274,0.8365419507026672,1.0481363534927368,0.2115944027900695,0.8365419507026672
1,id_block2_h36_seed0,9177,small_full,4,backward,1,0.9760915637016296,1.6423994302749634,1.7166627645492554,0.0742633342742919,1.6423994302749634
1,id_block2_h36_seed0,9178,small_full,4,backward,1,0.9997531771659852,0.8661568760871887,1.034320592880249,0.1681637167930603,0.8661568760871887
1,id_block2_h36_seed0,9179,small_full,4,backward,1,0.9996813535690308,1.2064288854599,1.3704609870910645,0.1640321016311645,1.2064288854599
1,id_block2_h36_seed0,9180,small_full,4,backward,1,0.9987319111824036,1.6497634649276731,1.784309983253479,0.1345465183258056,1.6497634649276731
1,id_block2_h36_seed0,9181,small_full,2,left,1,0.9999961853027344,1.9008277654647827,2.15057635307312,0.2497485876083374,1.9008277654647827
1,id_block2_h36_seed0,9184,small_full,4,backward,1,0.997891366481781,1.5255018472671509,1.6488431692123413,0.1233413219451904,1.5255018472671509
1,id_block2_h36_seed0,9185,small_full,1,right,1,0.986099660396576,2.156043291091919,2.2443342208862305,0.0882909297943115,2.156043291091919
1,id_block2_h36_seed0,9186,small_full,1,right,1,0.9990676045417786,1.1863908767700195,1.3325408697128296,0.14614999294281,1.1863908767700195
1,id_block2_h36_seed0,9187,small_full,4,backward,1,0.9998490810394288,1.4518680572509766,1.628022074699402,0.1761540174484253,1.4518680572509766
1,id_block2_h36_seed0,9188,small_full,3,forward,1,0.99932861328125,1.5347527265548706,1.681784987449646,0.1470322608947754,1.5347527265548706
1,id_block2_h36_seed0,9189,small_full,2,left,1,0.9999189376831056,0.8842141628265381,1.082847237586975,0.198633074760437,0.8842141628265381
1,id_block2_h36_seed0,9191,small_full,1,right,1,0.9975408315658568,1.1077543497085571,1.2424715757369995,0.1347172260284423,1.1077543497085571
1,id_block2_h36_seed0,9192,small_full,2,left,1,0.999970555305481,1.0465550422668457,1.2680692672729492,0.2215142250061035,1.0465550422668457
1,id_block2_h36_seed0,9193,small_full,3,forward,1,0.9747909307479858,1.765682578086853,1.8403282165527344,0.0746456384658813,1.765682578086853
1,id_block2_h36_seed0,9194,small_full,3,forward,1,0.9979875087738036,1.670568585395813,1.8007818460464478,0.1302132606506347,1.670568585395813
1,id_block2_h36_seed0,9195,small_full,1,right,1,0.993492305278778,1.096337914466858,1.2037235498428345,0.1073856353759765,1.096337914466858
1,id_block2_h36_seed0,9196,small_full,4,backward,1,0.999019980430603,1.4505497217178345,1.589328408241272,0.1387786865234375,1.4505497217178345
1,id_block2_h36_seed0,9197,small_full,4,backward,1,0.9999366998672484,0.9323778748512268,1.126352310180664,0.1939744353294372,0.9323778748512268
1,id_block2_h36_seed0,9198,small_full,2,left,1,0.9569435119628906,2.1541688442230225,2.2165234088897705,0.062354564666748,2.1541688442230225
1,id_block2_h36_seed0,9200,small_full,2,left,1,0.6913098692893982,2.2109947204589844,2.227121591567993,0.0161268711090087,2.2109947204589844
1,id_block2_h36_seed0,9201,small_full,2,left,1,0.9873857498168944,1.794538140296936,1.8819888830184937,0.0874507427215576,1.794538140296936
1,id_block2_h36_seed0,9202,small_full,1,right,1,0.9999312162399292,1.2745869159698486,1.4808098077774048,0.2062228918075561,1.2745869159698486
1,id_block2_h36_seed0,9203,small_full,3,forward,1,0.9985768795013428,0.9134490489959716,1.044848918914795,0.1313998699188232,0.9134490489959716
1,id_block2_h36_seed0,9204,small_full,3,forward,1,0.968270778656006,1.981798529624939,2.050651788711548,0.0688532590866088,1.981798529624939
1,id_block2_h36_seed0,9205,small_full,3,forward,1,0.9932530522346495,1.684295654296875,1.7841442823410034,0.0998486280441284,1.684295654296875
1,id_block2_h36_seed0,9207,small_full,3,forward,1,0.9955505132675172,0.762182891368866,0.8806765675544739,0.1184936761856079,0.762182891368866
1,id_block2_h36_seed0,9208,small_full,4,backward,1,0.9999568462371826,1.0960075855255127,1.2976433038711548,0.2016357183456421,1.0960075855255127
1,id_block2_h36_seed0,9209,small_full,4,backward,1,0.996971845626831,0.758582592010498,0.8746070861816406,0.1160244941711425,0.758582592010498
1,id_block2_h36_seed0,9210,small_full,2,left,1,0.9997873902320862,1.0385479927062988,1.215976357460022,0.1774283647537231,1.0385479927062988
1,id_block2_h36_seed0,9211,small_full,3,forward,1,0.9993047714233398,1.5347527265548706,1.681784987449646,0.1470322608947754,1.5347527265548706
1,id_block2_h36_seed0,9212,small_full,2,left,1,0.9999985694885254,1.6232653856277466,1.9093185663223269,0.2860531806945801,1.6232653856277466
1,id_block2_h36_seed0,9214,small_full,3,forward,1,0.9989686012268066,0.7561283111572266,0.9030141234397888,0.1468858122825622,0.7561283111572266
1,id_block2_h36_seed0,9215,small_full,3,forward,1,0.997719705104828,1.720541000366211,1.8429454565048216,0.1224044561386108,1.720541000366211
1,id_block2_h36_seed0,9218,small_full,4,backward,1,0.9976714253425598,1.4508870840072632,1.5741857290267944,0.1232986450195312,1.4508870840072632
1,id_block2_h36_seed0,9219,small_full,1,right,1,0.9990878105163574,1.94818913936615,2.1007304191589355,0.1525412797927856,1.94818913936615
1,id_block2_h36_seed0,9220,small_full,3,forward,1,0.9998499155044556,0.9659991264343262,1.1446139812469482,0.178614854812622,0.9659991264343262
1,id_block2_h36_seed0,9221,small_full,3,forward,1,0.9978811144828796,0.7821764945983887,0.9086682200431824,0.1264917254447937,0.7821764945983887
1,id_block2_h36_seed0,9222,small_full,3,forward,1,0.9999990463256836,1.9171686172485352,2.196239471435547,0.2790708541870117,1.9171686172485352
1,id_block2_h36_seed0,9225,small_full,1,right,1,0.999595820903778,1.3288120031356812,1.4866456985473633,0.1578336954116821,1.3288120031356812
1,id_block2_h36_seed0,9226,small_full,1,right,1,0.9999898672103882,0.9561972618103028,1.19482159614563,0.2386243343353271,0.9561972618103028
1,id_block2_h36_seed0,9227,small_full,3,forward,1,0.9999147653579712,1.879018783569336,2.0672237873077397,0.1882050037384033,1.879018783569336
1,id_block2_h36_seed0,9228,small_full,3,forward,1,0.9975288510322572,0.7697291970252991,0.8945901989936829,0.1248610019683837,0.7697291970252991
1,id_block2_h36_seed0,9230,small_full,2,left,1,0.9999998807907104,1.7140215635299685,2.033500909805298,0.3194793462753296,1.7140215635299685
1,id_block2_h36_seed0,9231,small_full,3,forward,1,0.9999449253082277,0.8048114776611328,1.0097081661224363,0.2048966884613037,0.8048114776611328
1,id_block2_h36_seed0,9232,small_full,1,right,1,0.8641698360443115,1.3116627931594849,1.3547316789627075,0.0430688858032226,1.3116627931594849
1,id_block2_h36_seed0,9233,small_full,4,backward,1,0.9999850988388062,0.9825441241264344,1.2059935331344604,0.2234494090080261,0.9825441241264344
1,id_block2_h36_seed0,9234,small_full,3,forward,1,0.999727427959442,0.862295925617218,1.027572512626648,0.1652765870094299,0.862295925617218
1,id_block2_h36_seed0,9235,small_full,4,backward,1,0.9999078512191772,0.9692966341972352,1.1558829545974731,0.186586320400238,0.9692966341972352
1,id_block2_h36_seed0,9236,small_full,3,forward,1,0.9998137354850768,1.7417417764663696,1.9263056516647337,0.1845638751983642,1.7417417764663696
1,id_block2_h36_seed0,9237,small_full,2,left,1,0.9996917247772216,2.378246068954468,2.541566133499145,0.1633200645446777,2.378246068954468
1,id_block2_h36_seed0,9239,small_full,2,left,1,0.9994686245918274,1.1057209968566897,1.260431170463562,0.1547101736068725,1.1057209968566897
1,id_block2_h36_seed0,9240,small_full,1,right,1,0.999976634979248,0.9773211479187012,1.192728042602539,0.2154068946838379,0.9773211479187012
1,id_block2_h36_seed0,9241,small_full,4,backward,1,0.9962818026542664,1.354662299156189,1.4665883779525757,0.1119260787963867,1.354662299156189
1,id_block2_h36_seed0,9242,small_full,1,right,1,0.9751399159431458,1.13859224319458,1.227078914642334,0.0884866714477539,1.13859224319458
1,id_block2_h36_seed0,9243,small_full,2,left,1,0.9998154044151306,1.3702353239059448,1.5505696535110474,0.1803343296051025,1.3702353239059448
1,id_block2_h36_seed0,9244,small_full,4,backward,1,0.9992853999137878,0.9678473472595216,1.1129521131515503,0.1451047658920288,0.9678473472595216
1,id_block2_h36_seed0,9245,small_full,2,left,1,0.9777642488479614,1.277429223060608,1.3548942804336548,0.0774650573730468,1.277429223060608
1,id_block2_h36_seed0,9247,small_full,4,backward,1,0.9988605976104736,0.9164140820503236,1.0631812810897827,0.1467671990394592,0.9164140820503236
1,id_block2_h36_seed0,9249,small_full,4,backward,1,0.9975864887237548,1.3537977933883667,1.4747027158737185,0.1209049224853515,1.3537977933883667
