cheap_seed,variant,group_id,mode,action_id,action_name,correct,confidence,best_distance,second_best_distance,pred_margin,correct_distance
2,id_block2_h36_seed0,9165,small_full,2,left,1,0.9998984336853028,1.1468147039413452,1.3309935331344604,0.1841788291931152,1.1468147039413452
2,id_block2_h36_seed0,9166,small_full,2,left,1,0.6181403398513794,1.937697410583496,1.9474090337753296,0.0097116231918334,1.937697410583496
2,id_block2_h36_seed0,9167,small_full,3,forward,1,0.9999597072601318,0.8396892547607422,1.0559369325637815,0.2162476778030395,0.8396892547607422
2,id_block2_h36_seed0,9169,small_full,2,left,1,0.9999783039093018,1.0508259534835815,1.273289442062378,0.2224634885787964,1.0508259534835815
2,id_block2_h36_seed0,9170,small_full,3,forward,1,0.9999301433563232,1.7771486043930054,1.9696741104125977,0.1925255060195922,1.7771486043930054
2,id_block2_h36_seed0,9171,small_full,2,left,1,0.9999902248382568,0.923557698726654,1.1715534925460815,0.2479957938194275,0.923557698726654
2,id_block2_h36_seed0,9173,small_full,2,left,1,0.9721039533615112,2.2041335105896,2.2770912647247314,0.0729577541351318,2.2041335105896
2,id_block2_h36_seed0,9174,small_full,3,forward,1,0.9996466636657716,0.8202212452888489,0.9796951413154602,0.1594738960266113,0.8202212452888489
2,id_block2_h36_seed0,9175,small_full,2,left,1,0.9900810122489928,0.9997098445892334,1.0968016386032104,0.097091794013977,0.9997098445892334
2,id_block2_h36_seed0,9176,small_full,3,forward,1,0.9999661445617676,0.9577100872993468,1.170256495475769,0.2125464081764221,0.9577100872993468
2,id_block2_h36_seed0,9177,small_full,4,backward,1,0.9145066142082214,1.891507148742676,1.9389480352401731,0.0474408864974975,1.891507148742676
2,id_block2_h36_seed0,9178,small_full,4,backward,1,0.9999074935913086,0.8138028979301453,1.0130152702331543,0.199212372303009,0.8138028979301453
2,id_block2_h36_seed0,9179,small_full,4,backward,1,0.9978862404823304,1.6722983121871948,1.7955573797225952,0.1232590675354003,1.6722983121871948
2,id_block2_h36_seed0,9180,small_full,4,backward,1,0.9993858337402344,1.833476424217224,1.982022881507873,0.1485464572906494,1.833476424217224
2,id_block2_h36_seed0,9181,small_full,2,left,1,0.9999971389770508,1.8461666107177732,2.1012566089630127,0.2550899982452392,1.8461666107177732
2,id_block2_h36_seed0,9184,small_full,4,backward,1,0.991734743118286,1.6990267038345337,1.7949323654174805,0.0959056615829467,1.6990267038345337
2,id_block2_h36_seed0,9185,small_full,1,right,1,0.992201566696167,2.348378419876098,2.447242498397827,0.0988640785217285,2.348378419876098
2,id_block2_h36_seed0,9186,small_full,1,right,1,0.9992002844810486,0.9740163683891296,1.1281520128250122,0.1541356444358825,0.9740163683891296
2,id_block2_h36_seed0,9187,small_full,4,backward,1,0.999588906764984,1.5864044427871704,1.7432069778442385,0.1568025350570678,1.5864044427871704
2,id_block2_h36_seed0,9188,small_full,3,forward,1,0.9991081357002258,1.834790825843811,1.9752296209335327,0.1404387950897216,1.834790825843811
2,id_block2_h36_seed0,9189,small_full,2,left,1,0.99980491399765,1.1636050939559937,1.344381332397461,0.1807762384414672,1.1636050939559937
2,id_block2_h36_seed0,9191,small_full,1,right,1,0.9925365447998048,1.3355804681777954,1.451042652130127,0.1154621839523315,1.3355804681777954
2,id_block2_h36_seed0,9192,small_full,2,left,1,0.999992609024048,0.8942933082580566,1.139468789100647,0.2451754808425903,0.8942933082580566
2,id_block2_h36_seed0,9193,small_full,3,forward,1,0.976867139339447,1.944660186767578,2.020650863647461,0.0759906768798828,1.944660186767578
2,id_block2_h36_seed0,9194,small_full,3,forward,1,0.9985920786857604,1.678730607032776,1.822433829307556,0.1437032222747802,1.678730607032776
2,id_block2_h36_seed0,9195,small_full,1,right,1,0.990516722202301,0.9907811284065248,1.0937530994415283,0.1029719710350036,0.9907811284065248
2,id_block2_h36_seed0,9196,small_full,4,backward,1,0.9990334510803224,1.785529613494873,1.924380660057068,0.1388510465621948,1.785529613494873
2,id_block2_h36_seed0,9197,small_full,4,backward,1,0.9993160963058472,0.8109574317932129,0.9586346745491028,0.1476772427558899,0.8109574317932129
2,id_block2_h36_seed0,9198,small_full,2,left,1,0.9829975366592408,2.524198293685913,2.6054463386535645,0.0812480449676513,2.524198293685913
2,id_block2_h36_seed0,9200,small_full,2,left,1,0.9301262497901917,2.160938262939453,2.2127130031585693,0.0517747402191162,2.160938262939453
2,id_block2_h36_seed0,9201,small_full,2,left,1,0.9969159364700316,1.8345580101013184,1.952970147132873,0.1184121370315551,1.8345580101013184
2,id_block2_h36_seed0,9202,small_full,1,right,1,0.9979562759399414,1.0704554319381714,1.202466368675232,0.1320109367370605,1.0704554319381714
2,id_block2_h36_seed0,9203,small_full,3,forward,1,0.9995155334472656,0.9736220240592957,1.126752853393555,0.153130829334259,0.9736220240592957
2,id_block2_h36_seed0,9204,small_full,3,forward,1,0.9892598390579224,1.8299058675765991,1.9219870567321775,0.0920811891555786,1.8299058675765991
2,id_block2_h36_seed0,9205,small_full,3,forward,1,0.9936665892601012,1.929770588874817,2.03088927268982,0.1011186838150024,1.929770588874817
2,id_block2_h36_seed0,9207,small_full,3,forward,1,0.9993626475334167,0.8022193312644958,0.9627012610435486,0.1604819297790527,0.8022193312644958
2,id_block2_h36_seed0,9208,small_full,4,backward,1,0.9999932050704956,0.9006968140602112,1.1429306268692017,0.2422338128089904,0.9006968140602112
2,id_block2_h36_seed0,9209,small_full,4,backward,1,0.9995216131210328,0.7496662735939026,0.9026123881340028,0.1529461145401001,0.7496662735939026
2,id_block2_h36_seed0,9210,small_full,2,left,1,0.999406099319458,0.8588300347328186,1.0170809030532837,0.1582508683204651,0.8588300347328186
2,id_block2_h36_seed0,9211,small_full,3,forward,1,0.9991043210029602,1.834790825843811,1.9752296209335327,0.1404387950897216,1.834790825843811
2,id_block2_h36_seed0,9212,small_full,2,left,1,0.9999988079071044,1.9160481691360476,2.199716329574585,0.2836681604385376,1.9160481691360476
2,id_block2_h36_seed0,9214,small_full,3,forward,1,0.9991732239723206,0.7859177589416504,0.9284951090812684,0.1425773501396179,0.7859177589416504
2,id_block2_h36_seed0,9215,small_full,3,forward,1,0.994705617427826,2.061475992202759,2.1663198471069336,0.1048438549041748,2.061475992202759
2,id_block2_h36_seed0,9218,small_full,4,backward,1,0.998596727848053,1.6637786626815796,1.80313241481781,0.1393537521362304,1.6637786626815796
2,id_block2_h36_seed0,9219,small_full,1,right,1,0.9972293972969056,1.9390357732772827,2.067321538925171,0.1282857656478881,1.9390357732772827
2,id_block2_h36_seed0,9220,small_full,3,forward,1,0.9994402527809144,0.7896992564201355,0.9405207633972168,0.1508215069770813,0.7896992564201355
2,id_block2_h36_seed0,9221,small_full,3,forward,1,0.9963501691818236,1.2977343797683716,1.4141842126846311,0.1164498329162597,1.2977343797683716
2,id_block2_h36_seed0,9222,small_full,3,forward,1,0.9999995231628418,1.7417865991592407,2.047947645187378,0.3061610460281372,1.7417865991592407
2,id_block2_h36_seed0,9225,small_full,1,right,1,0.9998654127120972,1.2787994146347046,1.4588171243667605,0.1800177097320556,1.2787994146347046
2,id_block2_h36_seed0,9226,small_full,1,right,1,0.9999951124191284,1.038677215576172,1.2870018482208252,0.2483246326446533,1.038677215576172
2,id_block2_h36_seed0,9227,small_full,3,forward,1,0.9997410178184508,1.9139509201049805,2.0796446800231934,0.1656937599182129,1.9139509201049805
2,id_block2_h36_seed0,9228,small_full,3,forward,1,0.9989863038063048,0.7120685577392578,0.8590776920318604,0.1470091342926025,0.7120685577392578
2,id_block2_h36_seed0,9230,small_full,2,left,1,0.9999996423721312,1.5640236139297483,1.8636115789413448,0.2995879650115967,1.5640236139297483
2,id_block2_h36_seed0,9231,small_full,3,forward,1,0.9999290704727172,0.9202855229377748,1.128308892250061,0.2080233693122863,0.9202855229377748
2,id_block2_h36_seed0,9232,small_full,1,right,1,0.951429545879364,1.6236227750778198,1.6873327493667605,0.0637099742889404,1.6236227750778198
2,id_block2_h36_seed0,9233,small_full,4,backward,1,0.999987244606018,0.9354888796806335,1.1619442701339722,0.2264553904533386,0.9354888796806335
2,id_block2_h36_seed0,9234,small_full,3,forward,1,0.9996567964553832,0.8927860260009766,1.0541585683822632,0.1613725423812866,0.8927860260009766
2,id_block2_h36_seed0,9235,small_full,4,backward,1,0.9998737573623656,0.98380708694458,1.164383053779602,0.1805759668350219,0.98380708694458
2,id_block2_h36_seed0,9236,small_full,3,forward,1,0.9995450377464294,1.5826114416122437,1.7402315139770508,0.1576200723648071,1.5826114416122437
2,id_block2_h36_seed0,9237,small_full,2,left,1,0.9998119473457336,2.44838547706604,2.621030330657959,0.1726448535919189,2.44838547706604
2,id_block2_h36_seed0,9239,small_full,2,left,1,0.999169945716858,1.1141624450683594,1.2710753679275513,0.1569129228591919,1.1141624450683594
2,id_block2_h36_seed0,9240,small_full,1,right,1,0.9999933242797852,1.4066473245620728,1.6493433713912964,0.2426960468292236,1.4066473245620728
2,id_block2_h36_seed0,9241,small_full,4,backward,1,0.992132604122162,1.842230439186096,1.938998818397522,0.0967683792114257,1.842230439186096
2,id_block2_h36_seed0,9242,small_full,1,right,1,0.9148715138435364,1.501900553703308,1.5688518285751345,0.0669512748718261,1.501900553703308
2,id_block2_h36_seed0,9243,small_full,2,left,1,0.9997201561927797,1.096427321434021,1.2710496187210083,0.1746222972869873,1.096427321434021
2,id_block2_h36_seed0,9244,small_full,4,backward,1,0.999909281730652,1.4575914144515991,1.6442623138427734,0.1866708993911743,1.4575914144515991
2,id_block2_h36_seed0,9245,small_full,2,left,1,0.9993388056755066,1.7125029563903809,1.867448210716248,0.1549452543258667,1.7125029563903809
2,id_block2_h36_seed0,9247,small_full,4,backward,1,0.9995989203453064,0.7934949994087219,0.9587059020996094,0.1652109026908874,0.7934949994087219
2,id_block2_h36_seed0,9249,small_full,4,backward,1,0.9996689558029176,1.7284883260726929,1.8888229131698608,0.1603345870971679,1.7284883260726929
